date_reg,company,vehicle_count
2020-03-11,DRB-HICOM Berhad,746
2020-03-12,DRB-HICOM Berhad,728
2020-03-13,DRB-HICOM Berhad,714
2020-03-14,DRB-HICOM Berhad,103
2020-03-15,DRB-HICOM Berhad,53
2020-03-16,DRB-HICOM Berhad,617
2020-03-17,DRB-HICOM Berhad,1321
2020-03-18,DRB-HICOM Berhad,185
2020-03-19,DRB-HICOM Berhad,164
2020-03-20,DRB-HICOM Berhad,57
2020-03-21,DRB-HICOM Berhad,7
2020-03-22,DRB-HICOM Berhad,1
2020-03-23,DRB-HICOM Berhad,14
2020-03-24,DRB-HICOM Berhad,26
2020-03-25,DRB-HICOM Berhad,12
2020-03-26,DRB-HICOM Berhad,21
2020-03-27,DRB-HICOM Berhad,21
2020-03-28,DRB-HICOM Berhad,8
2020-03-29,DRB-HICOM Berhad,0
2020-03-30,DRB-HICOM Berhad,92
2020-03-31,DRB-HICOM Berhad,79
2020-04-01,DRB-HICOM Berhad,0
2020-04-02,DRB-HICOM Berhad,0
2020-04-03,DRB-HICOM Berhad,5
2020-04-04,DRB-HICOM Berhad,0
2020-04-05,DRB-HICOM Berhad,0
2020-04-06,DRB-HICOM Berhad,0
2020-04-07,DRB-HICOM Berhad,2
2020-04-08,DRB-HICOM Berhad,3
2020-04-09,DRB-HICOM Berhad,1
2020-04-10,DRB-HICOM Berhad,2
2020-04-11,DRB-HICOM Berhad,0
2020-04-12,DRB-HICOM Berhad,0
2020-04-13,DRB-HICOM Berhad,16
2020-04-14,DRB-HICOM Berhad,3
2020-04-15,DRB-HICOM Berhad,1
2020-04-16,DRB-HICOM Berhad,1
2020-04-17,DRB-HICOM Berhad,1
2020-04-18,DRB-HICOM Berhad,2
2020-04-19,DRB-HICOM Berhad,0
2020-04-20,DRB-HICOM Berhad,4
2020-04-21,DRB-HICOM Berhad,1
2020-04-22,DRB-HICOM Berhad,1
2020-04-23,DRB-HICOM Berhad,2
2020-04-24,DRB-HICOM Berhad,1
2020-04-25,DRB-HICOM Berhad,0
2020-04-26,DRB-HICOM Berhad,1
2020-04-27,DRB-HICOM Berhad,1
2020-04-28,DRB-HICOM Berhad,2
2020-04-29,DRB-HICOM Berhad,1
2020-04-30,DRB-HICOM Berhad,2
2020-05-01,DRB-HICOM Berhad,0
2020-05-02,DRB-HICOM Berhad,1
2020-05-03,DRB-HICOM Berhad,0
2020-05-04,DRB-HICOM Berhad,9
2020-05-05,DRB-HICOM Berhad,14
2020-05-06,DRB-HICOM Berhad,11
2020-05-07,DRB-HICOM Berhad,4
2020-05-08,DRB-HICOM Berhad,39
2020-05-09,DRB-HICOM Berhad,9
2020-05-10,DRB-HICOM Berhad,1
2020-05-11,DRB-HICOM Berhad,28
2020-05-12,DRB-HICOM Berhad,101
2020-05-13,DRB-HICOM Berhad,458
2020-05-14,DRB-HICOM Berhad,527
2020-05-15,DRB-HICOM Berhad,552
2020-05-16,DRB-HICOM Berhad,167
2020-05-17,DRB-HICOM Berhad,30
2020-05-18,DRB-HICOM Berhad,725
2020-05-19,DRB-HICOM Berhad,981
2020-05-20,DRB-HICOM Berhad,1013
2020-05-21,DRB-HICOM Berhad,1071
2020-05-22,DRB-HICOM Berhad,846
2020-05-23,DRB-HICOM Berhad,46
2020-05-24,DRB-HICOM Berhad,0
2020-05-25,DRB-HICOM Berhad,3
2020-05-26,DRB-HICOM Berhad,8
2020-05-27,DRB-HICOM Berhad,503
2020-05-28,DRB-HICOM Berhad,866
2020-05-29,DRB-HICOM Berhad,1025
2020-05-30,DRB-HICOM Berhad,576
2020-05-31,DRB-HICOM Berhad,126
2020-06-01,DRB-HICOM Berhad,208
2020-06-02,DRB-HICOM Berhad,202
2020-06-03,DRB-HICOM Berhad,221
2020-06-04,DRB-HICOM Berhad,239
2020-06-05,DRB-HICOM Berhad,294
2020-06-06,DRB-HICOM Berhad,21
2020-06-07,DRB-HICOM Berhad,6
2020-06-08,DRB-HICOM Berhad,0
2020-06-09,DRB-HICOM Berhad,52
2020-06-10,DRB-HICOM Berhad,110
2020-06-11,DRB-HICOM Berhad,75
2020-06-12,DRB-HICOM Berhad,68
2020-06-13,DRB-HICOM Berhad,13
2020-06-14,DRB-HICOM Berhad,3
2020-06-15,DRB-HICOM Berhad,269
2020-06-16,DRB-HICOM Berhad,386
2020-06-17,DRB-HICOM Berhad,540
2020-06-18,DRB-HICOM Berhad,725
2020-06-19,DRB-HICOM Berhad,621
2020-06-20,DRB-HICOM Berhad,167
2020-06-21,DRB-HICOM Berhad,34
2020-06-22,DRB-HICOM Berhad,891
2020-06-23,DRB-HICOM Berhad,947
2020-06-24,DRB-HICOM Berhad,898
2020-06-25,DRB-HICOM Berhad,1018
2020-06-26,DRB-HICOM Berhad,1649
2020-06-27,DRB-HICOM Berhad,532
2020-06-28,DRB-HICOM Berhad,116
2020-06-29,DRB-HICOM Berhad,1871
2020-06-30,DRB-HICOM Berhad,3120
2020-07-01,DRB-HICOM Berhad,484
2020-07-02,DRB-HICOM Berhad,419
2020-07-03,DRB-HICOM Berhad,396
2020-07-04,DRB-HICOM Berhad,74
2020-07-05,DRB-HICOM Berhad,50
2020-07-06,DRB-HICOM Berhad,396
2020-07-07,DRB-HICOM Berhad,562
2020-07-08,DRB-HICOM Berhad,775
2020-07-09,DRB-HICOM Berhad,889
2020-07-10,DRB-HICOM Berhad,723
2020-07-11,DRB-HICOM Berhad,167
2020-07-12,DRB-HICOM Berhad,35
2020-07-13,DRB-HICOM Berhad,711
2020-07-14,DRB-HICOM Berhad,946
2020-07-15,DRB-HICOM Berhad,1043
2020-07-16,DRB-HICOM Berhad,1000
2020-07-17,DRB-HICOM Berhad,879
2020-07-18,DRB-HICOM Berhad,176
2020-07-19,DRB-HICOM Berhad,51
2020-07-20,DRB-HICOM Berhad,867
2020-07-21,DRB-HICOM Berhad,1112
2020-07-22,DRB-HICOM Berhad,1013
2020-07-23,DRB-HICOM Berhad,1275
2020-07-24,DRB-HICOM Berhad,1252
2020-07-25,DRB-HICOM Berhad,446
2020-07-26,DRB-HICOM Berhad,93
2020-07-27,DRB-HICOM Berhad,1538
2020-07-28,DRB-HICOM Berhad,1710
2020-07-29,DRB-HICOM Berhad,2012
2020-07-30,DRB-HICOM Berhad,1737
2020-07-31,DRB-HICOM Berhad,36
2020-08-01,DRB-HICOM Berhad,21
2020-08-02,DRB-HICOM Berhad,1
2020-08-03,DRB-HICOM Berhad,198
2020-08-04,DRB-HICOM Berhad,236
2020-08-05,DRB-HICOM Berhad,353
2020-08-06,DRB-HICOM Berhad,427
2020-08-07,DRB-HICOM Berhad,443
2020-08-08,DRB-HICOM Berhad,101
2020-08-09,DRB-HICOM Berhad,32
2020-08-10,DRB-HICOM Berhad,441
2020-08-11,DRB-HICOM Berhad,643
2020-08-12,DRB-HICOM Berhad,649
2020-08-13,DRB-HICOM Berhad,835
2020-08-14,DRB-HICOM Berhad,875
2020-08-15,DRB-HICOM Berhad,178
2020-08-16,DRB-HICOM Berhad,41
2020-08-17,DRB-HICOM Berhad,883
2020-08-18,DRB-HICOM Berhad,1063
2020-08-19,DRB-HICOM Berhad,1376
2020-08-20,DRB-HICOM Berhad,91
2020-08-21,DRB-HICOM Berhad,1130
2020-08-22,DRB-HICOM Berhad,239
2020-08-23,DRB-HICOM Berhad,82
2020-08-24,DRB-HICOM Berhad,1157
2020-08-25,DRB-HICOM Berhad,1385
2020-08-26,DRB-HICOM Berhad,1621
2020-08-27,DRB-HICOM Berhad,1907
2020-08-28,DRB-HICOM Berhad,2124
2020-08-29,DRB-HICOM Berhad,1056
2020-08-30,DRB-HICOM Berhad,474
2020-08-31,DRB-HICOM Berhad,52
2020-09-01,DRB-HICOM Berhad,183
2020-09-02,DRB-HICOM Berhad,274
2020-09-03,DRB-HICOM Berhad,394
2020-09-04,DRB-HICOM Berhad,460
2020-09-05,DRB-HICOM Berhad,127
2020-09-06,DRB-HICOM Berhad,43
2020-09-07,DRB-HICOM Berhad,537
2020-09-08,DRB-HICOM Berhad,649
2020-09-09,DRB-HICOM Berhad,779
2020-09-10,DRB-HICOM Berhad,851
2020-09-11,DRB-HICOM Berhad,775
2020-09-12,DRB-HICOM Berhad,186
2020-09-13,DRB-HICOM Berhad,55
2020-09-14,DRB-HICOM Berhad,796
2020-09-15,DRB-HICOM Berhad,1047
2020-09-16,DRB-HICOM Berhad,19
2020-09-17,DRB-HICOM Berhad,1138
2020-09-18,DRB-HICOM Berhad,1024
2020-09-19,DRB-HICOM Berhad,241
2020-09-20,DRB-HICOM Berhad,65
2020-09-21,DRB-HICOM Berhad,962
2020-09-22,DRB-HICOM Berhad,1016
2020-09-23,DRB-HICOM Berhad,1142
2020-09-24,DRB-HICOM Berhad,1107
2020-09-25,DRB-HICOM Berhad,1264
2020-09-26,DRB-HICOM Berhad,289
2020-09-27,DRB-HICOM Berhad,96
2020-09-28,DRB-HICOM Berhad,1278
2020-09-29,DRB-HICOM Berhad,1794
2020-09-30,DRB-HICOM Berhad,2734
2020-10-01,DRB-HICOM Berhad,258
2020-10-02,DRB-HICOM Berhad,212
2020-10-03,DRB-HICOM Berhad,55
2020-10-04,DRB-HICOM Berhad,20
2020-10-05,DRB-HICOM Berhad,301
2020-10-06,DRB-HICOM Berhad,360
2020-10-07,DRB-HICOM Berhad,565
2020-10-08,DRB-HICOM Berhad,611
2020-10-09,DRB-HICOM Berhad,536
2020-10-10,DRB-HICOM Berhad,95
2020-10-11,DRB-HICOM Berhad,44
2020-10-12,DRB-HICOM Berhad,467
2020-10-13,DRB-HICOM Berhad,638
2020-10-14,DRB-HICOM Berhad,727
2020-10-15,DRB-HICOM Berhad,730
2020-10-16,DRB-HICOM Berhad,601
2020-10-17,DRB-HICOM Berhad,107
2020-10-18,DRB-HICOM Berhad,31
2020-10-19,DRB-HICOM Berhad,646
2020-10-20,DRB-HICOM Berhad,757
2020-10-21,DRB-HICOM Berhad,826
2020-10-22,DRB-HICOM Berhad,817
2020-10-23,DRB-HICOM Berhad,760
2020-10-24,DRB-HICOM Berhad,163
2020-10-25,DRB-HICOM Berhad,68
2020-10-26,DRB-HICOM Berhad,1019
2020-10-27,DRB-HICOM Berhad,1294
2020-10-28,DRB-HICOM Berhad,1825
2020-10-29,DRB-HICOM Berhad,332
2020-10-30,DRB-HICOM Berhad,2561
2020-10-31,DRB-HICOM Berhad,1676
2020-11-01,DRB-HICOM Berhad,37
2020-11-02,DRB-HICOM Berhad,330
2020-11-03,DRB-HICOM Berhad,504
2020-11-04,DRB-HICOM Berhad,408
2020-11-05,DRB-HICOM Berhad,499
2020-11-06,DRB-HICOM Berhad,386
2020-11-07,DRB-HICOM Berhad,103
2020-11-08,DRB-HICOM Berhad,41
2020-11-09,DRB-HICOM Berhad,583
2020-11-10,DRB-HICOM Berhad,558
2020-11-11,DRB-HICOM Berhad,633
2020-11-12,DRB-HICOM Berhad,680
2020-11-13,DRB-HICOM Berhad,783
2020-11-14,DRB-HICOM Berhad,12
2020-11-15,DRB-HICOM Berhad,33
2020-11-16,DRB-HICOM Berhad,653
2020-11-17,DRB-HICOM Berhad,859
2020-11-18,DRB-HICOM Berhad,1008
2020-11-19,DRB-HICOM Berhad,936
2020-11-20,DRB-HICOM Berhad,949
2020-11-21,DRB-HICOM Berhad,163
2020-11-22,DRB-HICOM Berhad,51
2020-11-23,DRB-HICOM Berhad,1287
2020-11-24,DRB-HICOM Berhad,1396
2020-11-25,DRB-HICOM Berhad,1495
2020-11-26,DRB-HICOM Berhad,1726
2020-11-27,DRB-HICOM Berhad,1914
2020-11-28,DRB-HICOM Berhad,820
2020-11-29,DRB-HICOM Berhad,240
2020-11-30,DRB-HICOM Berhad,3824
2020-12-01,DRB-HICOM Berhad,287
2020-12-02,DRB-HICOM Berhad,326
2020-12-03,DRB-HICOM Berhad,350
2020-12-04,DRB-HICOM Berhad,346
2020-12-05,DRB-HICOM Berhad,64
2020-12-06,DRB-HICOM Berhad,35
2020-12-07,DRB-HICOM Berhad,556
2020-12-08,DRB-HICOM Berhad,644
2020-12-09,DRB-HICOM Berhad,810
2020-12-10,DRB-HICOM Berhad,940
2020-12-11,DRB-HICOM Berhad,543
2020-12-12,DRB-HICOM Berhad,151
2020-12-13,DRB-HICOM Berhad,40
2020-12-14,DRB-HICOM Berhad,965
2020-12-15,DRB-HICOM Berhad,1159
2020-12-16,DRB-HICOM Berhad,1037
2020-12-17,DRB-HICOM Berhad,1154
2020-12-18,DRB-HICOM Berhad,1006
2020-12-19,DRB-HICOM Berhad,270
2020-12-20,DRB-HICOM Berhad,73
2020-12-21,DRB-HICOM Berhad,1242
2020-12-22,DRB-HICOM Berhad,1442
2020-12-23,DRB-HICOM Berhad,1547
2020-12-24,DRB-HICOM Berhad,1536
2020-12-25,DRB-HICOM Berhad,34
2020-12-26,DRB-HICOM Berhad,342
2020-12-27,DRB-HICOM Berhad,78
2020-12-28,DRB-HICOM Berhad,1907
2020-12-29,DRB-HICOM Berhad,2505
2020-12-30,DRB-HICOM Berhad,2805
2020-12-31,DRB-HICOM Berhad,3639
2021-01-01,DRB-HICOM Berhad,17
2021-01-02,DRB-HICOM Berhad,23
2021-01-03,DRB-HICOM Berhad,7
2021-01-04,DRB-HICOM Berhad,169
2021-01-05,DRB-HICOM Berhad,189
2021-01-06,DRB-HICOM Berhad,254
2021-01-07,DRB-HICOM Berhad,283
2021-01-08,DRB-HICOM Berhad,319
2021-01-09,DRB-HICOM Berhad,45
2021-01-10,DRB-HICOM Berhad,25
2021-01-11,DRB-HICOM Berhad,222
2021-01-12,DRB-HICOM Berhad,436
2021-01-13,DRB-HICOM Berhad,286
2021-01-14,DRB-HICOM Berhad,297
2021-01-15,DRB-HICOM Berhad,120
2021-01-16,DRB-HICOM Berhad,6
2021-01-17,DRB-HICOM Berhad,15
2021-01-18,DRB-HICOM Berhad,113
2021-01-19,DRB-HICOM Berhad,117
2021-01-20,DRB-HICOM Berhad,224
2021-01-21,DRB-HICOM Berhad,321
2021-01-22,DRB-HICOM Berhad,276
2021-01-23,DRB-HICOM Berhad,748
2021-01-24,DRB-HICOM Berhad,48
2021-01-25,DRB-HICOM Berhad,672
2021-01-26,DRB-HICOM Berhad,745
2021-01-27,DRB-HICOM Berhad,787
2021-01-28,DRB-HICOM Berhad,588
2021-01-29,DRB-HICOM Berhad,1430
2021-01-30,DRB-HICOM Berhad,894
2021-01-31,DRB-HICOM Berhad,589
2021-02-01,DRB-HICOM Berhad,216
2021-02-02,DRB-HICOM Berhad,422
2021-02-03,DRB-HICOM Berhad,485
2021-02-04,DRB-HICOM Berhad,531
2021-02-05,DRB-HICOM Berhad,588
2021-02-06,DRB-HICOM Berhad,236
2021-02-07,DRB-HICOM Berhad,77
2021-02-08,DRB-HICOM Berhad,894
2021-02-09,DRB-HICOM Berhad,954
2021-02-10,DRB-HICOM Berhad,903
2021-02-11,DRB-HICOM Berhad,605
2021-02-12,DRB-HICOM Berhad,5
2021-02-13,DRB-HICOM Berhad,4
2021-02-14,DRB-HICOM Berhad,5
2021-02-15,DRB-HICOM Berhad,588
2021-02-16,DRB-HICOM Berhad,607
2021-02-17,DRB-HICOM Berhad,614
2021-02-18,DRB-HICOM Berhad,841
2021-02-19,DRB-HICOM Berhad,698
2021-02-20,DRB-HICOM Berhad,206
2021-02-21,DRB-HICOM Berhad,66
2021-02-22,DRB-HICOM Berhad,944
2021-02-23,DRB-HICOM Berhad,1151
2021-02-24,DRB-HICOM Berhad,1380
2021-02-25,DRB-HICOM Berhad,1597
2021-02-26,DRB-HICOM Berhad,2089
2021-02-27,DRB-HICOM Berhad,1052
2021-02-28,DRB-HICOM Berhad,955
2021-03-01,DRB-HICOM Berhad,236
2021-03-02,DRB-HICOM Berhad,265
2021-03-03,DRB-HICOM Berhad,367
2021-03-04,DRB-HICOM Berhad,438
2021-03-05,DRB-HICOM Berhad,422
2021-03-06,DRB-HICOM Berhad,122
2021-03-07,DRB-HICOM Berhad,30
2021-03-08,DRB-HICOM Berhad,580
2021-03-09,DRB-HICOM Berhad,665
2021-03-10,DRB-HICOM Berhad,740
2021-03-11,DRB-HICOM Berhad,739
2021-03-12,DRB-HICOM Berhad,778
2021-03-13,DRB-HICOM Berhad,179
2021-03-14,DRB-HICOM Berhad,57
2021-03-15,DRB-HICOM Berhad,790
2021-03-16,DRB-HICOM Berhad,842
2021-03-17,DRB-HICOM Berhad,991
2021-03-18,DRB-HICOM Berhad,1097
2021-03-19,DRB-HICOM Berhad,996
2021-03-20,DRB-HICOM Berhad,250
2021-03-21,DRB-HICOM Berhad,75
2021-03-22,DRB-HICOM Berhad,1126
2021-03-23,DRB-HICOM Berhad,1166
2021-03-24,DRB-HICOM Berhad,1469
2021-03-25,DRB-HICOM Berhad,1569
2021-03-26,DRB-HICOM Berhad,1518
2021-03-27,DRB-HICOM Berhad,477
2021-03-28,DRB-HICOM Berhad,97
2021-03-29,DRB-HICOM Berhad,2019
2021-03-30,DRB-HICOM Berhad,2915
2021-03-31,DRB-HICOM Berhad,4323
2021-04-01,DRB-HICOM Berhad,279
2021-04-02,DRB-HICOM Berhad,226
2021-04-03,DRB-HICOM Berhad,34
2021-04-04,DRB-HICOM Berhad,23
2021-04-05,DRB-HICOM Berhad,262
2021-04-06,DRB-HICOM Berhad,330
2021-04-07,DRB-HICOM Berhad,413
2021-04-08,DRB-HICOM Berhad,547
2021-04-09,DRB-HICOM Berhad,567
2021-04-10,DRB-HICOM Berhad,124
2021-04-11,DRB-HICOM Berhad,52
2021-04-12,DRB-HICOM Berhad,670
2021-04-13,DRB-HICOM Berhad,685
2021-04-14,DRB-HICOM Berhad,828
2021-04-15,DRB-HICOM Berhad,896
2021-04-16,DRB-HICOM Berhad,901
2021-04-17,DRB-HICOM Berhad,247
2021-04-18,DRB-HICOM Berhad,52
2021-04-19,DRB-HICOM Berhad,936
2021-04-20,DRB-HICOM Berhad,1137
2021-04-21,DRB-HICOM Berhad,1267
2021-04-22,DRB-HICOM Berhad,1250
2021-04-23,DRB-HICOM Berhad,1154
2021-04-24,DRB-HICOM Berhad,356
2021-04-25,DRB-HICOM Berhad,104
2021-04-26,DRB-HICOM Berhad,1470
2021-04-27,DRB-HICOM Berhad,1919
2021-04-28,DRB-HICOM Berhad,2311
2021-04-29,DRB-HICOM Berhad,1191
2021-04-30,DRB-HICOM Berhad,3367
2021-05-01,DRB-HICOM Berhad,8
2021-05-02,DRB-HICOM Berhad,47
2021-05-03,DRB-HICOM Berhad,267
2021-05-04,DRB-HICOM Berhad,314
2021-05-05,DRB-HICOM Berhad,537
2021-05-06,DRB-HICOM Berhad,583
2021-05-07,DRB-HICOM Berhad,659
2021-05-08,DRB-HICOM Berhad,209
2021-05-09,DRB-HICOM Berhad,73
2021-05-10,DRB-HICOM Berhad,1027
2021-05-11,DRB-HICOM Berhad,1324
2021-05-12,DRB-HICOM Berhad,563
2021-05-13,DRB-HICOM Berhad,1
2021-05-14,DRB-HICOM Berhad,2
2021-05-15,DRB-HICOM Berhad,37
2021-05-16,DRB-HICOM Berhad,16
2021-05-17,DRB-HICOM Berhad,483
2021-05-18,DRB-HICOM Berhad,612
2021-05-19,DRB-HICOM Berhad,632
2021-05-20,DRB-HICOM Berhad,827
2021-05-21,DRB-HICOM Berhad,940
2021-05-22,DRB-HICOM Berhad,144
2021-05-23,DRB-HICOM Berhad,58
2021-05-24,DRB-HICOM Berhad,796
2021-05-25,DRB-HICOM Berhad,1095
2021-05-26,DRB-HICOM Berhad,195
2021-05-27,DRB-HICOM Berhad,1301
2021-05-28,DRB-HICOM Berhad,1479
2021-05-29,DRB-HICOM Berhad,708
2021-05-30,DRB-HICOM Berhad,194
2021-05-31,DRB-HICOM Berhad,2215
2021-06-01,DRB-HICOM Berhad,36
2021-06-02,DRB-HICOM Berhad,26
2021-06-03,DRB-HICOM Berhad,26
2021-06-04,DRB-HICOM Berhad,27
2021-06-05,DRB-HICOM Berhad,8
2021-06-06,DRB-HICOM Berhad,2
2021-06-07,DRB-HICOM Berhad,0
2021-06-08,DRB-HICOM Berhad,27
2021-06-09,DRB-HICOM Berhad,53
2021-06-10,DRB-HICOM Berhad,30
2021-06-11,DRB-HICOM Berhad,29
2021-06-12,DRB-HICOM Berhad,3
2021-06-13,DRB-HICOM Berhad,4
2021-06-14,DRB-HICOM Berhad,31
2021-06-15,DRB-HICOM Berhad,21
2021-06-16,DRB-HICOM Berhad,30
2021-06-17,DRB-HICOM Berhad,36
2021-06-18,DRB-HICOM Berhad,30
2021-06-19,DRB-HICOM Berhad,10
2021-06-20,DRB-HICOM Berhad,4
2021-06-21,DRB-HICOM Berhad,24
2021-06-22,DRB-HICOM Berhad,24
2021-06-23,DRB-HICOM Berhad,42
2021-06-24,DRB-HICOM Berhad,36
2021-06-25,DRB-HICOM Berhad,31
2021-06-26,DRB-HICOM Berhad,8
2021-06-27,DRB-HICOM Berhad,17
2021-06-28,DRB-HICOM Berhad,35
2021-06-29,DRB-HICOM Berhad,35
2021-06-30,DRB-HICOM Berhad,51
2021-07-01,DRB-HICOM Berhad,72
2021-07-02,DRB-HICOM Berhad,102
2021-07-03,DRB-HICOM Berhad,13
2021-07-04,DRB-HICOM Berhad,6
2021-07-05,DRB-HICOM Berhad,89
2021-07-06,DRB-HICOM Berhad,90
2021-07-07,DRB-HICOM Berhad,122
2021-07-08,DRB-HICOM Berhad,122
2021-07-09,DRB-HICOM Berhad,118
2021-07-10,DRB-HICOM Berhad,21
2021-07-11,DRB-HICOM Berhad,19
2021-07-12,DRB-HICOM Berhad,120
2021-07-13,DRB-HICOM Berhad,116
2021-07-14,DRB-HICOM Berhad,138
2021-07-15,DRB-HICOM Berhad,157
2021-07-16,DRB-HICOM Berhad,124
2021-07-17,DRB-HICOM Berhad,35
2021-07-18,DRB-HICOM Berhad,23
2021-07-19,DRB-HICOM Berhad,139
2021-07-20,DRB-HICOM Berhad,1
2021-07-21,DRB-HICOM Berhad,170
2021-07-22,DRB-HICOM Berhad,134
2021-07-23,DRB-HICOM Berhad,148
2021-07-24,DRB-HICOM Berhad,48
2021-07-25,DRB-HICOM Berhad,34
2021-07-26,DRB-HICOM Berhad,228
2021-07-27,DRB-HICOM Berhad,267
2021-07-28,DRB-HICOM Berhad,369
2021-07-29,DRB-HICOM Berhad,459
2021-07-30,DRB-HICOM Berhad,356
2021-07-31,DRB-HICOM Berhad,98
2021-08-01,DRB-HICOM Berhad,6
2021-08-02,DRB-HICOM Berhad,96
2021-08-03,DRB-HICOM Berhad,130
2021-08-04,DRB-HICOM Berhad,130
2021-08-05,DRB-HICOM Berhad,130
2021-08-06,DRB-HICOM Berhad,131
2021-08-07,DRB-HICOM Berhad,25
2021-08-08,DRB-HICOM Berhad,16
2021-08-09,DRB-HICOM Berhad,177
2021-08-10,DRB-HICOM Berhad,19
2021-08-11,DRB-HICOM Berhad,199
2021-08-12,DRB-HICOM Berhad,245
2021-08-13,DRB-HICOM Berhad,222
2021-08-14,DRB-HICOM Berhad,48
2021-08-15,DRB-HICOM Berhad,14
2021-08-16,DRB-HICOM Berhad,229
2021-08-17,DRB-HICOM Berhad,250
2021-08-18,DRB-HICOM Berhad,225
2021-08-19,DRB-HICOM Berhad,233
2021-08-20,DRB-HICOM Berhad,214
2021-08-21,DRB-HICOM Berhad,64
2021-08-22,DRB-HICOM Berhad,12
2021-08-23,DRB-HICOM Berhad,296
2021-08-24,DRB-HICOM Berhad,299
2021-08-25,DRB-HICOM Berhad,366
2021-08-26,DRB-HICOM Berhad,455
2021-08-27,DRB-HICOM Berhad,519
2021-08-28,DRB-HICOM Berhad,198
2021-08-29,DRB-HICOM Berhad,68
2021-08-30,DRB-HICOM Berhad,919
2021-08-31,DRB-HICOM Berhad,109
2021-09-01,DRB-HICOM Berhad,114
2021-09-02,DRB-HICOM Berhad,147
2021-09-03,DRB-HICOM Berhad,132
2021-09-04,DRB-HICOM Berhad,37
2021-09-05,DRB-HICOM Berhad,15
2021-09-06,DRB-HICOM Berhad,134
2021-09-07,DRB-HICOM Berhad,158
2021-09-08,DRB-HICOM Berhad,243
2021-09-09,DRB-HICOM Berhad,316
2021-09-10,DRB-HICOM Berhad,406
2021-09-11,DRB-HICOM Berhad,107
2021-09-12,DRB-HICOM Berhad,37
2021-09-13,DRB-HICOM Berhad,439
2021-09-14,DRB-HICOM Berhad,644
2021-09-15,DRB-HICOM Berhad,784
2021-09-16,DRB-HICOM Berhad,31
2021-09-17,DRB-HICOM Berhad,804
2021-09-18,DRB-HICOM Berhad,184
2021-09-19,DRB-HICOM Berhad,75
2021-09-20,DRB-HICOM Berhad,853
2021-09-21,DRB-HICOM Berhad,886
2021-09-22,DRB-HICOM Berhad,908
2021-09-23,DRB-HICOM Berhad,1252
2021-09-24,DRB-HICOM Berhad,1073
2021-09-25,DRB-HICOM Berhad,271
2021-09-26,DRB-HICOM Berhad,96
2021-09-27,DRB-HICOM Berhad,1276
2021-09-28,DRB-HICOM Berhad,1793
2021-09-29,DRB-HICOM Berhad,2107
2021-09-30,DRB-HICOM Berhad,2683
2021-10-01,DRB-HICOM Berhad,246
2021-10-02,DRB-HICOM Berhad,34
2021-10-03,DRB-HICOM Berhad,27
2021-10-04,DRB-HICOM Berhad,281
2021-10-05,DRB-HICOM Berhad,292
2021-10-06,DRB-HICOM Berhad,367
2021-10-07,DRB-HICOM Berhad,438
2021-10-08,DRB-HICOM Berhad,459
2021-10-09,DRB-HICOM Berhad,109
2021-10-10,DRB-HICOM Berhad,30
2021-10-11,DRB-HICOM Berhad,729
2021-10-12,DRB-HICOM Berhad,850
2021-10-13,DRB-HICOM Berhad,864
2021-10-14,DRB-HICOM Berhad,1078
2021-10-15,DRB-HICOM Berhad,1032
2021-10-16,DRB-HICOM Berhad,230
2021-10-17,DRB-HICOM Berhad,50
2021-10-18,DRB-HICOM Berhad,1053
2021-10-19,DRB-HICOM Berhad,116
2021-10-20,DRB-HICOM Berhad,1174
2021-10-21,DRB-HICOM Berhad,1383
2021-10-22,DRB-HICOM Berhad,1259
2021-10-23,DRB-HICOM Berhad,340
2021-10-24,DRB-HICOM Berhad,75
2021-10-25,DRB-HICOM Berhad,1214
2021-10-26,DRB-HICOM Berhad,1488
2021-10-27,DRB-HICOM Berhad,1668
2021-10-28,DRB-HICOM Berhad,1959
2021-10-29,DRB-HICOM Berhad,2370
2021-10-30,DRB-HICOM Berhad,1293
2021-10-31,DRB-HICOM Berhad,943
2021-11-01,DRB-HICOM Berhad,332
2021-11-02,DRB-HICOM Berhad,370
2021-11-03,DRB-HICOM Berhad,435
2021-11-04,DRB-HICOM Berhad,25
2021-11-05,DRB-HICOM Berhad,397
2021-11-06,DRB-HICOM Berhad,92
2021-11-07,DRB-HICOM Berhad,30
2021-11-08,DRB-HICOM Berhad,403
2021-11-09,DRB-HICOM Berhad,551
2021-11-10,DRB-HICOM Berhad,789
2021-11-11,DRB-HICOM Berhad,879
2021-11-12,DRB-HICOM Berhad,885
2021-11-13,DRB-HICOM Berhad,169
2021-11-14,DRB-HICOM Berhad,48
2021-11-15,DRB-HICOM Berhad,823
2021-11-16,DRB-HICOM Berhad,1010
2021-11-17,DRB-HICOM Berhad,1158
2021-11-18,DRB-HICOM Berhad,1195
2021-11-19,DRB-HICOM Berhad,1061
2021-11-20,DRB-HICOM Berhad,231
2021-11-21,DRB-HICOM Berhad,78
2021-11-22,DRB-HICOM Berhad,1015
2021-11-23,DRB-HICOM Berhad,1389
2021-11-24,DRB-HICOM Berhad,1560
2021-11-25,DRB-HICOM Berhad,1658
2021-11-26,DRB-HICOM Berhad,1685
2021-11-27,DRB-HICOM Berhad,772
2021-11-28,DRB-HICOM Berhad,256
2021-11-29,DRB-HICOM Berhad,2600
2021-11-30,DRB-HICOM Berhad,3963
