date_reg,company,vehicle_count
2019-07-27,Sime UMW Holdings Berhad,342
2019-07-28,Sime UMW Holdings Berhad,109
2019-07-29,Sime UMW Holdings Berhad,2887
2019-07-30,Sime UMW Holdings Berhad,98
2019-07-31,Sime UMW Holdings Berhad,3438
2019-08-01,Sime UMW Holdings Berhad,393
2019-08-02,Sime UMW Holdings Berhad,363
2019-08-03,Sime UMW Holdings Berhad,12
2019-08-04,Sime UMW Holdings Berhad,28
2019-08-05,Sime UMW Holdings Berhad,288
2019-08-06,Sime UMW Holdings Berhad,358
2019-08-07,Sime UMW Holdings Berhad,592
2019-08-08,Sime UMW Holdings Berhad,932
2019-08-09,Sime UMW Holdings Berhad,1055
2019-08-10,Sime UMW Holdings Berhad,28
2019-08-11,Sime UMW Holdings Berhad,0
2019-08-12,Sime UMW Holdings Berhad,4
2019-08-13,Sime UMW Holdings Berhad,454
2019-08-14,Sime UMW Holdings Berhad,1149
2019-08-15,Sime UMW Holdings Berhad,1043
2019-08-16,Sime UMW Holdings Berhad,906
2019-08-17,Sime UMW Holdings Berhad,87
2019-08-18,Sime UMW Holdings Berhad,71
2019-08-19,Sime UMW Holdings Berhad,1006
2019-08-20,Sime UMW Holdings Berhad,1044
2019-08-21,Sime UMW Holdings Berhad,1192
2019-08-22,Sime UMW Holdings Berhad,1214
2019-08-23,Sime UMW Holdings Berhad,1105
2019-08-24,Sime UMW Holdings Berhad,153
2019-08-25,Sime UMW Holdings Berhad,64
2019-08-26,Sime UMW Holdings Berhad,1498
2019-08-27,Sime UMW Holdings Berhad,1763
2019-08-28,Sime UMW Holdings Berhad,1732
2019-08-29,Sime UMW Holdings Berhad,3169
2019-08-30,Sime UMW Holdings Berhad,4438
2019-08-31,Sime UMW Holdings Berhad,981
2019-09-01,Sime UMW Holdings Berhad,0
2019-09-02,Sime UMW Holdings Berhad,22
2019-09-03,Sime UMW Holdings Berhad,331
2019-09-04,Sime UMW Holdings Berhad,325
2019-09-05,Sime UMW Holdings Berhad,484
2019-09-06,Sime UMW Holdings Berhad,530
2019-09-07,Sime UMW Holdings Berhad,58
2019-09-08,Sime UMW Holdings Berhad,37
2019-09-09,Sime UMW Holdings Berhad,0
2019-09-10,Sime UMW Holdings Berhad,588
2019-09-11,Sime UMW Holdings Berhad,745
2019-09-12,Sime UMW Holdings Berhad,845
2019-09-13,Sime UMW Holdings Berhad,908
2019-09-14,Sime UMW Holdings Berhad,42
2019-09-15,Sime UMW Holdings Berhad,38
2019-09-16,Sime UMW Holdings Berhad,0
2019-09-17,Sime UMW Holdings Berhad,765
2019-09-18,Sime UMW Holdings Berhad,937
2019-09-19,Sime UMW Holdings Berhad,1112
2019-09-20,Sime UMW Holdings Berhad,1003
2019-09-21,Sime UMW Holdings Berhad,110
2019-09-22,Sime UMW Holdings Berhad,47
2019-09-23,Sime UMW Holdings Berhad,999
2019-09-24,Sime UMW Holdings Berhad,1254
2019-09-25,Sime UMW Holdings Berhad,1600
2019-09-26,Sime UMW Holdings Berhad,1920
2019-09-27,Sime UMW Holdings Berhad,2087
2019-09-28,Sime UMW Holdings Berhad,819
2019-09-29,Sime UMW Holdings Berhad,172
2019-09-30,Sime UMW Holdings Berhad,5618
2019-10-01,Sime UMW Holdings Berhad,359
2019-10-02,Sime UMW Holdings Berhad,463
2019-10-03,Sime UMW Holdings Berhad,395
2019-10-04,Sime UMW Holdings Berhad,399
2019-10-05,Sime UMW Holdings Berhad,14
2019-10-06,Sime UMW Holdings Berhad,30
2019-10-07,Sime UMW Holdings Berhad,409
2019-10-08,Sime UMW Holdings Berhad,469
2019-10-09,Sime UMW Holdings Berhad,412
2019-10-10,Sime UMW Holdings Berhad,411
2019-10-11,Sime UMW Holdings Berhad,483
2019-10-12,Sime UMW Holdings Berhad,285
2019-10-13,Sime UMW Holdings Berhad,153
2019-10-14,Sime UMW Holdings Berhad,1679
2019-10-15,Sime UMW Holdings Berhad,1475
2019-10-16,Sime UMW Holdings Berhad,1412
2019-10-17,Sime UMW Holdings Berhad,1407
2019-10-18,Sime UMW Holdings Berhad,1320
2019-10-19,Sime UMW Holdings Berhad,123
2019-10-20,Sime UMW Holdings Berhad,80
2019-10-21,Sime UMW Holdings Berhad,1336
2019-10-22,Sime UMW Holdings Berhad,1556
2019-10-23,Sime UMW Holdings Berhad,1680
2019-10-24,Sime UMW Holdings Berhad,2036
2019-10-25,Sime UMW Holdings Berhad,1708
2019-10-26,Sime UMW Holdings Berhad,188
2019-10-27,Sime UMW Holdings Berhad,4
2019-10-28,Sime UMW Holdings Berhad,274
2019-10-29,Sime UMW Holdings Berhad,1952
2019-10-30,Sime UMW Holdings Berhad,2924
2019-10-31,Sime UMW Holdings Berhad,4808
2019-11-01,Sime UMW Holdings Berhad,352
2019-11-02,Sime UMW Holdings Berhad,14
2019-11-03,Sime UMW Holdings Berhad,22
2019-11-04,Sime UMW Holdings Berhad,374
2019-11-05,Sime UMW Holdings Berhad,382
2019-11-06,Sime UMW Holdings Berhad,527
2019-11-07,Sime UMW Holdings Berhad,532
2019-11-08,Sime UMW Holdings Berhad,442
2019-11-09,Sime UMW Holdings Berhad,7
2019-11-10,Sime UMW Holdings Berhad,15
2019-11-11,Sime UMW Holdings Berhad,457
2019-11-12,Sime UMW Holdings Berhad,479
2019-11-13,Sime UMW Holdings Berhad,596
2019-11-14,Sime UMW Holdings Berhad,753
2019-11-15,Sime UMW Holdings Berhad,826
2019-11-16,Sime UMW Holdings Berhad,77
2019-11-17,Sime UMW Holdings Berhad,54
2019-11-18,Sime UMW Holdings Berhad,992
2019-11-19,Sime UMW Holdings Berhad,1283
2019-11-20,Sime UMW Holdings Berhad,1300
2019-11-21,Sime UMW Holdings Berhad,1568
2019-11-22,Sime UMW Holdings Berhad,1281
2019-11-23,Sime UMW Holdings Berhad,172
2019-11-24,Sime UMW Holdings Berhad,81
2019-11-25,Sime UMW Holdings Berhad,1634
2019-11-26,Sime UMW Holdings Berhad,2233
2019-11-27,Sime UMW Holdings Berhad,2539
2019-11-28,Sime UMW Holdings Berhad,2987
2019-11-29,Sime UMW Holdings Berhad,3600
2019-11-30,Sime UMW Holdings Berhad,2322
2019-12-01,Sime UMW Holdings Berhad,47
2019-12-02,Sime UMW Holdings Berhad,404
2019-12-03,Sime UMW Holdings Berhad,509
2019-12-04,Sime UMW Holdings Berhad,573
2019-12-05,Sime UMW Holdings Berhad,619
2019-12-06,Sime UMW Holdings Berhad,615
2019-12-07,Sime UMW Holdings Berhad,31
2019-12-08,Sime UMW Holdings Berhad,41
2019-12-09,Sime UMW Holdings Berhad,741
2019-12-10,Sime UMW Holdings Berhad,893
2019-12-11,Sime UMW Holdings Berhad,572
2019-12-12,Sime UMW Holdings Berhad,679
2019-12-13,Sime UMW Holdings Berhad,983
2019-12-14,Sime UMW Holdings Berhad,128
2019-12-15,Sime UMW Holdings Berhad,100
2019-12-16,Sime UMW Holdings Berhad,1242
2019-12-17,Sime UMW Holdings Berhad,1417
2019-12-18,Sime UMW Holdings Berhad,1520
2019-12-19,Sime UMW Holdings Berhad,1568
2019-12-20,Sime UMW Holdings Berhad,1444
2019-12-21,Sime UMW Holdings Berhad,176
2019-12-22,Sime UMW Holdings Berhad,96
2019-12-23,Sime UMW Holdings Berhad,1643
2019-12-24,Sime UMW Holdings Berhad,1660
2019-12-25,Sime UMW Holdings Berhad,4
2019-12-26,Sime UMW Holdings Berhad,1907
2019-12-27,Sime UMW Holdings Berhad,1877
2019-12-28,Sime UMW Holdings Berhad,291
2019-12-29,Sime UMW Holdings Berhad,161
2019-12-30,Sime UMW Holdings Berhad,2534
2019-12-31,Sime UMW Holdings Berhad,3060
2020-01-01,Sime UMW Holdings Berhad,64
2020-01-02,Sime UMW Holdings Berhad,763
2020-01-03,Sime UMW Holdings Berhad,480
2020-01-04,Sime UMW Holdings Berhad,16
2020-01-05,Sime UMW Holdings Berhad,48
2020-01-06,Sime UMW Holdings Berhad,377
2020-01-07,Sime UMW Holdings Berhad,491
2020-01-08,Sime UMW Holdings Berhad,559
2020-01-09,Sime UMW Holdings Berhad,467
2020-01-10,Sime UMW Holdings Berhad,492
2020-01-11,Sime UMW Holdings Berhad,35
2020-01-12,Sime UMW Holdings Berhad,48
2020-01-13,Sime UMW Holdings Berhad,742
2020-01-14,Sime UMW Holdings Berhad,898
2020-01-15,Sime UMW Holdings Berhad,1088
2020-01-16,Sime UMW Holdings Berhad,1282
2020-01-17,Sime UMW Holdings Berhad,1409
2020-01-18,Sime UMW Holdings Berhad,129
2020-01-19,Sime UMW Holdings Berhad,125
2020-01-20,Sime UMW Holdings Berhad,1794
2020-01-21,Sime UMW Holdings Berhad,1943
2020-01-22,Sime UMW Holdings Berhad,1981
2020-01-23,Sime UMW Holdings Berhad,1523
2020-01-24,Sime UMW Holdings Berhad,603
2020-01-25,Sime UMW Holdings Berhad,3
2020-01-26,Sime UMW Holdings Berhad,0
2020-01-27,Sime UMW Holdings Berhad,11
2020-01-28,Sime UMW Holdings Berhad,701
2020-01-29,Sime UMW Holdings Berhad,1228
2020-01-30,Sime UMW Holdings Berhad,2039
2020-01-31,Sime UMW Holdings Berhad,3437
2020-02-01,Sime UMW Holdings Berhad,22
2020-02-02,Sime UMW Holdings Berhad,14
2020-02-03,Sime UMW Holdings Berhad,209
2020-02-04,Sime UMW Holdings Berhad,340
2020-02-05,Sime UMW Holdings Berhad,398
2020-02-06,Sime UMW Holdings Berhad,602
2020-02-07,Sime UMW Holdings Berhad,526
2020-02-08,Sime UMW Holdings Berhad,12
2020-02-09,Sime UMW Holdings Berhad,64
2020-02-10,Sime UMW Holdings Berhad,605
2020-02-11,Sime UMW Holdings Berhad,700
2020-02-12,Sime UMW Holdings Berhad,876
2020-02-13,Sime UMW Holdings Berhad,897
2020-02-14,Sime UMW Holdings Berhad,801
2020-02-15,Sime UMW Holdings Berhad,94
2020-02-16,Sime UMW Holdings Berhad,59
2020-02-17,Sime UMW Holdings Berhad,993
2020-02-18,Sime UMW Holdings Berhad,1208
2020-02-19,Sime UMW Holdings Berhad,1362
2020-02-20,Sime UMW Holdings Berhad,1380
2020-02-21,Sime UMW Holdings Berhad,1105
2020-02-22,Sime UMW Holdings Berhad,98
2020-02-23,Sime UMW Holdings Berhad,70
2020-02-24,Sime UMW Holdings Berhad,1286
2020-02-25,Sime UMW Holdings Berhad,1280
2020-02-26,Sime UMW Holdings Berhad,1577
2020-02-27,Sime UMW Holdings Berhad,1625
2020-02-28,Sime UMW Holdings Berhad,4123
2020-02-29,Sime UMW Holdings Berhad,2202
2020-03-01,Sime UMW Holdings Berhad,32
2020-03-02,Sime UMW Holdings Berhad,302
2020-03-03,Sime UMW Holdings Berhad,418
2020-03-04,Sime UMW Holdings Berhad,517
2020-03-05,Sime UMW Holdings Berhad,690
2020-03-06,Sime UMW Holdings Berhad,315
2020-03-07,Sime UMW Holdings Berhad,144
2020-03-08,Sime UMW Holdings Berhad,71
2020-03-09,Sime UMW Holdings Berhad,1063
2020-03-10,Sime UMW Holdings Berhad,1015
2020-03-11,Sime UMW Holdings Berhad,1185
2020-03-12,Sime UMW Holdings Berhad,1328
2020-03-13,Sime UMW Holdings Berhad,1121
2020-03-14,Sime UMW Holdings Berhad,149
2020-03-15,Sime UMW Holdings Berhad,99
2020-03-16,Sime UMW Holdings Berhad,1142
2020-03-17,Sime UMW Holdings Berhad,2375
2020-03-18,Sime UMW Holdings Berhad,366
2020-03-19,Sime UMW Holdings Berhad,201
2020-03-20,Sime UMW Holdings Berhad,21
2020-03-21,Sime UMW Holdings Berhad,4
2020-03-22,Sime UMW Holdings Berhad,0
2020-03-23,Sime UMW Holdings Berhad,7
2020-03-24,Sime UMW Holdings Berhad,9
2020-03-25,Sime UMW Holdings Berhad,6
2020-03-26,Sime UMW Holdings Berhad,12
2020-03-27,Sime UMW Holdings Berhad,33
2020-03-28,Sime UMW Holdings Berhad,13
2020-03-29,Sime UMW Holdings Berhad,7
2020-03-30,Sime UMW Holdings Berhad,14
2020-03-31,Sime UMW Holdings Berhad,8
2020-04-01,Sime UMW Holdings Berhad,1
2020-04-02,Sime UMW Holdings Berhad,1
2020-04-03,Sime UMW Holdings Berhad,1
2020-04-04,Sime UMW Holdings Berhad,0
2020-04-05,Sime UMW Holdings Berhad,0
2020-04-06,Sime UMW Holdings Berhad,0
2020-04-07,Sime UMW Holdings Berhad,0
2020-04-08,Sime UMW Holdings Berhad,1
2020-04-09,Sime UMW Holdings Berhad,4
2020-04-10,Sime UMW Holdings Berhad,0
2020-04-11,Sime UMW Holdings Berhad,0
2020-04-12,Sime UMW Holdings Berhad,0
2020-04-13,Sime UMW Holdings Berhad,7
2020-04-14,Sime UMW Holdings Berhad,12
2020-04-15,Sime UMW Holdings Berhad,12
2020-04-16,Sime UMW Holdings Berhad,12
2020-04-17,Sime UMW Holdings Berhad,0
2020-04-18,Sime UMW Holdings Berhad,0
2020-04-19,Sime UMW Holdings Berhad,0
2020-04-20,Sime UMW Holdings Berhad,0
2020-04-21,Sime UMW Holdings Berhad,3
2020-04-22,Sime UMW Holdings Berhad,0
2020-04-23,Sime UMW Holdings Berhad,1
2020-04-24,Sime UMW Holdings Berhad,0
2020-04-25,Sime UMW Holdings Berhad,0
2020-04-26,Sime UMW Holdings Berhad,3
2020-04-27,Sime UMW Holdings Berhad,2
2020-04-28,Sime UMW Holdings Berhad,0
2020-04-29,Sime UMW Holdings Berhad,0
2020-04-30,Sime UMW Holdings Berhad,1
2020-05-01,Sime UMW Holdings Berhad,0
2020-05-02,Sime UMW Holdings Berhad,0
2020-05-03,Sime UMW Holdings Berhad,0
2020-05-04,Sime UMW Holdings Berhad,3
2020-05-05,Sime UMW Holdings Berhad,13
2020-05-06,Sime UMW Holdings Berhad,10
2020-05-07,Sime UMW Holdings Berhad,13
2020-05-08,Sime UMW Holdings Berhad,3
2020-05-09,Sime UMW Holdings Berhad,1
2020-05-10,Sime UMW Holdings Berhad,0
2020-05-11,Sime UMW Holdings Berhad,7
2020-05-12,Sime UMW Holdings Berhad,57
2020-05-13,Sime UMW Holdings Berhad,407
2020-05-14,Sime UMW Holdings Berhad,532
2020-05-15,Sime UMW Holdings Berhad,564
2020-05-16,Sime UMW Holdings Berhad,118
2020-05-17,Sime UMW Holdings Berhad,26
2020-05-18,Sime UMW Holdings Berhad,1002
2020-05-19,Sime UMW Holdings Berhad,1410
2020-05-20,Sime UMW Holdings Berhad,1706
2020-05-21,Sime UMW Holdings Berhad,1410
2020-05-22,Sime UMW Holdings Berhad,765
2020-05-23,Sime UMW Holdings Berhad,47
2020-05-24,Sime UMW Holdings Berhad,0
2020-05-25,Sime UMW Holdings Berhad,0
2020-05-26,Sime UMW Holdings Berhad,1
2020-05-27,Sime UMW Holdings Berhad,772
2020-05-28,Sime UMW Holdings Berhad,1168
2020-05-29,Sime UMW Holdings Berhad,1453
2020-05-30,Sime UMW Holdings Berhad,533
2020-05-31,Sime UMW Holdings Berhad,84
2020-06-01,Sime UMW Holdings Berhad,205
2020-06-02,Sime UMW Holdings Berhad,329
2020-06-03,Sime UMW Holdings Berhad,451
2020-06-04,Sime UMW Holdings Berhad,565
2020-06-05,Sime UMW Holdings Berhad,524
2020-06-06,Sime UMW Holdings Berhad,26
2020-06-07,Sime UMW Holdings Berhad,18
2020-06-08,Sime UMW Holdings Berhad,0
2020-06-09,Sime UMW Holdings Berhad,134
2020-06-10,Sime UMW Holdings Berhad,195
2020-06-11,Sime UMW Holdings Berhad,657
2020-06-12,Sime UMW Holdings Berhad,908
2020-06-13,Sime UMW Holdings Berhad,291
2020-06-14,Sime UMW Holdings Berhad,52
2020-06-15,Sime UMW Holdings Berhad,186
2020-06-16,Sime UMW Holdings Berhad,618
2020-06-17,Sime UMW Holdings Berhad,907
2020-06-18,Sime UMW Holdings Berhad,1166
2020-06-19,Sime UMW Holdings Berhad,1145
2020-06-20,Sime UMW Holdings Berhad,198
2020-06-21,Sime UMW Holdings Berhad,57
2020-06-22,Sime UMW Holdings Berhad,1315
2020-06-23,Sime UMW Holdings Berhad,1719
2020-06-24,Sime UMW Holdings Berhad,1899
2020-06-25,Sime UMW Holdings Berhad,2311
2020-06-26,Sime UMW Holdings Berhad,1942
2020-06-27,Sime UMW Holdings Berhad,633
2020-06-28,Sime UMW Holdings Berhad,168
2020-06-29,Sime UMW Holdings Berhad,3384
2020-06-30,Sime UMW Holdings Berhad,4869
2020-07-01,Sime UMW Holdings Berhad,388
2020-07-02,Sime UMW Holdings Berhad,540
2020-07-03,Sime UMW Holdings Berhad,539
2020-07-04,Sime UMW Holdings Berhad,74
2020-07-05,Sime UMW Holdings Berhad,46
2020-07-06,Sime UMW Holdings Berhad,626
2020-07-07,Sime UMW Holdings Berhad,842
2020-07-08,Sime UMW Holdings Berhad,1071
2020-07-09,Sime UMW Holdings Berhad,1227
2020-07-10,Sime UMW Holdings Berhad,1089
2020-07-11,Sime UMW Holdings Berhad,131
2020-07-12,Sime UMW Holdings Berhad,60
2020-07-13,Sime UMW Holdings Berhad,1058
2020-07-14,Sime UMW Holdings Berhad,1090
2020-07-15,Sime UMW Holdings Berhad,1243
2020-07-16,Sime UMW Holdings Berhad,1260
2020-07-17,Sime UMW Holdings Berhad,1176
2020-07-18,Sime UMW Holdings Berhad,254
2020-07-19,Sime UMW Holdings Berhad,84
2020-07-20,Sime UMW Holdings Berhad,1509
2020-07-21,Sime UMW Holdings Berhad,1730
2020-07-22,Sime UMW Holdings Berhad,1537
2020-07-23,Sime UMW Holdings Berhad,2071
2020-07-24,Sime UMW Holdings Berhad,1897
2020-07-25,Sime UMW Holdings Berhad,577
2020-07-26,Sime UMW Holdings Berhad,142
2020-07-27,Sime UMW Holdings Berhad,2694
2020-07-28,Sime UMW Holdings Berhad,3448
2020-07-29,Sime UMW Holdings Berhad,3355
2020-07-30,Sime UMW Holdings Berhad,823
2020-07-31,Sime UMW Holdings Berhad,0
2020-08-01,Sime UMW Holdings Berhad,10
2020-08-02,Sime UMW Holdings Berhad,0
2020-08-03,Sime UMW Holdings Berhad,181
2020-08-04,Sime UMW Holdings Berhad,276
2020-08-05,Sime UMW Holdings Berhad,404
2020-08-06,Sime UMW Holdings Berhad,584
2020-08-07,Sime UMW Holdings Berhad,592
2020-08-08,Sime UMW Holdings Berhad,113
2020-08-09,Sime UMW Holdings Berhad,44
2020-08-10,Sime UMW Holdings Berhad,741
2020-08-11,Sime UMW Holdings Berhad,929
2020-08-12,Sime UMW Holdings Berhad,1070
2020-08-13,Sime UMW Holdings Berhad,1222
2020-08-14,Sime UMW Holdings Berhad,1105
2020-08-15,Sime UMW Holdings Berhad,176
2020-08-16,Sime UMW Holdings Berhad,89
2020-08-17,Sime UMW Holdings Berhad,1392
2020-08-18,Sime UMW Holdings Berhad,1768
2020-08-19,Sime UMW Holdings Berhad,1874
2020-08-20,Sime UMW Holdings Berhad,46
2020-08-21,Sime UMW Holdings Berhad,1564
2020-08-22,Sime UMW Holdings Berhad,240
2020-08-23,Sime UMW Holdings Berhad,104
2020-08-24,Sime UMW Holdings Berhad,1818
2020-08-25,Sime UMW Holdings Berhad,2065
2020-08-26,Sime UMW Holdings Berhad,2474
2020-08-27,Sime UMW Holdings Berhad,2662
2020-08-28,Sime UMW Holdings Berhad,4030
2020-08-29,Sime UMW Holdings Berhad,1713
2020-08-30,Sime UMW Holdings Berhad,466
2020-08-31,Sime UMW Holdings Berhad,51
2020-09-01,Sime UMW Holdings Berhad,195
2020-09-02,Sime UMW Holdings Berhad,359
2020-09-03,Sime UMW Holdings Berhad,583
2020-09-04,Sime UMW Holdings Berhad,624
2020-09-05,Sime UMW Holdings Berhad,108
2020-09-06,Sime UMW Holdings Berhad,49
2020-09-07,Sime UMW Holdings Berhad,725
2020-09-08,Sime UMW Holdings Berhad,997
2020-09-09,Sime UMW Holdings Berhad,1139
2020-09-10,Sime UMW Holdings Berhad,1231
2020-09-11,Sime UMW Holdings Berhad,952
2020-09-12,Sime UMW Holdings Berhad,196
2020-09-13,Sime UMW Holdings Berhad,98
2020-09-14,Sime UMW Holdings Berhad,1258
2020-09-15,Sime UMW Holdings Berhad,1533
2020-09-16,Sime UMW Holdings Berhad,8
2020-09-17,Sime UMW Holdings Berhad,1923
2020-09-18,Sime UMW Holdings Berhad,1539
2020-09-19,Sime UMW Holdings Berhad,302
2020-09-20,Sime UMW Holdings Berhad,110
2020-09-21,Sime UMW Holdings Berhad,1792
2020-09-22,Sime UMW Holdings Berhad,1684
2020-09-23,Sime UMW Holdings Berhad,1815
2020-09-24,Sime UMW Holdings Berhad,1737
2020-09-25,Sime UMW Holdings Berhad,1651
2020-09-26,Sime UMW Holdings Berhad,233
2020-09-27,Sime UMW Holdings Berhad,208
2020-09-28,Sime UMW Holdings Berhad,2483
2020-09-29,Sime UMW Holdings Berhad,3323
2020-09-30,Sime UMW Holdings Berhad,3909
2020-10-01,Sime UMW Holdings Berhad,453
2020-10-02,Sime UMW Holdings Berhad,426
2020-10-03,Sime UMW Holdings Berhad,54
2020-10-04,Sime UMW Holdings Berhad,26
2020-10-05,Sime UMW Holdings Berhad,490
2020-10-06,Sime UMW Holdings Berhad,715
2020-10-07,Sime UMW Holdings Berhad,806
2020-10-08,Sime UMW Holdings Berhad,1092
2020-10-09,Sime UMW Holdings Berhad,893
2020-10-10,Sime UMW Holdings Berhad,149
2020-10-11,Sime UMW Holdings Berhad,72
2020-10-12,Sime UMW Holdings Berhad,1179
2020-10-13,Sime UMW Holdings Berhad,1347
2020-10-14,Sime UMW Holdings Berhad,1386
2020-10-15,Sime UMW Holdings Berhad,1354
2020-10-16,Sime UMW Holdings Berhad,1166
2020-10-17,Sime UMW Holdings Berhad,200
2020-10-18,Sime UMW Holdings Berhad,140
2020-10-19,Sime UMW Holdings Berhad,1610
2020-10-20,Sime UMW Holdings Berhad,1765
2020-10-21,Sime UMW Holdings Berhad,1992
2020-10-22,Sime UMW Holdings Berhad,1835
2020-10-23,Sime UMW Holdings Berhad,1356
2020-10-24,Sime UMW Holdings Berhad,212
2020-10-25,Sime UMW Holdings Berhad,147
2020-10-26,Sime UMW Holdings Berhad,1977
2020-10-27,Sime UMW Holdings Berhad,2393
2020-10-28,Sime UMW Holdings Berhad,2999
2020-10-29,Sime UMW Holdings Berhad,221
2020-10-30,Sime UMW Holdings Berhad,3794
2020-10-31,Sime UMW Holdings Berhad,2680
2020-11-01,Sime UMW Holdings Berhad,33
2020-11-02,Sime UMW Holdings Berhad,304
2020-11-03,Sime UMW Holdings Berhad,335
2020-11-04,Sime UMW Holdings Berhad,347
2020-11-05,Sime UMW Holdings Berhad,540
2020-11-06,Sime UMW Holdings Berhad,460
2020-11-07,Sime UMW Holdings Berhad,47
2020-11-08,Sime UMW Holdings Berhad,69
2020-11-09,Sime UMW Holdings Berhad,784
2020-11-10,Sime UMW Holdings Berhad,818
2020-11-11,Sime UMW Holdings Berhad,916
2020-11-12,Sime UMW Holdings Berhad,1005
2020-11-13,Sime UMW Holdings Berhad,782
2020-11-14,Sime UMW Holdings Berhad,5
2020-11-15,Sime UMW Holdings Berhad,68
2020-11-16,Sime UMW Holdings Berhad,1140
2020-11-17,Sime UMW Holdings Berhad,1219
2020-11-18,Sime UMW Holdings Berhad,1252
2020-11-19,Sime UMW Holdings Berhad,1319
2020-11-20,Sime UMW Holdings Berhad,1222
2020-11-21,Sime UMW Holdings Berhad,253
2020-11-22,Sime UMW Holdings Berhad,143
2020-11-23,Sime UMW Holdings Berhad,1713
2020-11-24,Sime UMW Holdings Berhad,1764
2020-11-25,Sime UMW Holdings Berhad,1908
2020-11-26,Sime UMW Holdings Berhad,2181
2020-11-27,Sime UMW Holdings Berhad,2868
2020-11-28,Sime UMW Holdings Berhad,1415
2020-11-29,Sime UMW Holdings Berhad,404
2020-11-30,Sime UMW Holdings Berhad,5256
2020-12-01,Sime UMW Holdings Berhad,248
2020-12-02,Sime UMW Holdings Berhad,342
2020-12-03,Sime UMW Holdings Berhad,401
2020-12-04,Sime UMW Holdings Berhad,359
2020-12-05,Sime UMW Holdings Berhad,54
2020-12-06,Sime UMW Holdings Berhad,35
2020-12-07,Sime UMW Holdings Berhad,525
2020-12-08,Sime UMW Holdings Berhad,678
2020-12-09,Sime UMW Holdings Berhad,769
2020-12-10,Sime UMW Holdings Berhad,951
2020-12-11,Sime UMW Holdings Berhad,510
2020-12-12,Sime UMW Holdings Berhad,113
2020-12-13,Sime UMW Holdings Berhad,92
2020-12-14,Sime UMW Holdings Berhad,1182
2020-12-15,Sime UMW Holdings Berhad,1340
2020-12-16,Sime UMW Holdings Berhad,1573
2020-12-17,Sime UMW Holdings Berhad,1728
2020-12-18,Sime UMW Holdings Berhad,1495
2020-12-19,Sime UMW Holdings Berhad,294
2020-12-20,Sime UMW Holdings Berhad,166
2020-12-21,Sime UMW Holdings Berhad,2128
2020-12-22,Sime UMW Holdings Berhad,2450
2020-12-23,Sime UMW Holdings Berhad,2574
2020-12-24,Sime UMW Holdings Berhad,2182
2020-12-25,Sime UMW Holdings Berhad,14
2020-12-26,Sime UMW Holdings Berhad,379
2020-12-27,Sime UMW Holdings Berhad,123
2020-12-28,Sime UMW Holdings Berhad,2654
2020-12-29,Sime UMW Holdings Berhad,2969
2020-12-30,Sime UMW Holdings Berhad,3057
2020-12-31,Sime UMW Holdings Berhad,4064
2021-01-01,Sime UMW Holdings Berhad,6
2021-01-02,Sime UMW Holdings Berhad,5
2021-01-03,Sime UMW Holdings Berhad,28
2021-01-04,Sime UMW Holdings Berhad,182
2021-01-05,Sime UMW Holdings Berhad,161
2021-01-06,Sime UMW Holdings Berhad,167
2021-01-07,Sime UMW Holdings Berhad,174
2021-01-08,Sime UMW Holdings Berhad,200
2021-01-09,Sime UMW Holdings Berhad,19
2021-01-10,Sime UMW Holdings Berhad,22
2021-01-11,Sime UMW Holdings Berhad,248
2021-01-12,Sime UMW Holdings Berhad,299
2021-01-13,Sime UMW Holdings Berhad,320
2021-01-14,Sime UMW Holdings Berhad,402
2021-01-15,Sime UMW Holdings Berhad,313
2021-01-16,Sime UMW Holdings Berhad,51
2021-01-17,Sime UMW Holdings Berhad,48
2021-01-18,Sime UMW Holdings Berhad,391
2021-01-19,Sime UMW Holdings Berhad,497
2021-01-20,Sime UMW Holdings Berhad,913
2021-01-21,Sime UMW Holdings Berhad,1025
2021-01-22,Sime UMW Holdings Berhad,736
2021-01-23,Sime UMW Holdings Berhad,159
2021-01-24,Sime UMW Holdings Berhad,77
2021-01-25,Sime UMW Holdings Berhad,1359
2021-01-26,Sime UMW Holdings Berhad,2031
2021-01-27,Sime UMW Holdings Berhad,2639
2021-01-28,Sime UMW Holdings Berhad,1307
2021-01-29,Sime UMW Holdings Berhad,3787
2021-01-30,Sime UMW Holdings Berhad,3661
2021-01-31,Sime UMW Holdings Berhad,780
2021-02-01,Sime UMW Holdings Berhad,179
2021-02-02,Sime UMW Holdings Berhad,281
2021-02-03,Sime UMW Holdings Berhad,432
2021-02-04,Sime UMW Holdings Berhad,430
2021-02-05,Sime UMW Holdings Berhad,335
2021-02-06,Sime UMW Holdings Berhad,60
2021-02-07,Sime UMW Holdings Berhad,153
2021-02-08,Sime UMW Holdings Berhad,630
2021-02-09,Sime UMW Holdings Berhad,793
2021-02-10,Sime UMW Holdings Berhad,568
2021-02-11,Sime UMW Holdings Berhad,319
2021-02-12,Sime UMW Holdings Berhad,1
2021-02-13,Sime UMW Holdings Berhad,0
2021-02-14,Sime UMW Holdings Berhad,6
2021-02-15,Sime UMW Holdings Berhad,497
2021-02-16,Sime UMW Holdings Berhad,712
2021-02-17,Sime UMW Holdings Berhad,807
2021-02-18,Sime UMW Holdings Berhad,929
2021-02-19,Sime UMW Holdings Berhad,853
