date_reg,company,vehicle_count
2018-04-29,Tan Chong Motor Holdings Berhad,22
2018-04-30,Tan Chong Motor Holdings Berhad,311
2018-05-01,Tan Chong Motor Holdings Berhad,4
2018-05-02,Tan Chong Motor Holdings Berhad,74
2018-05-03,Tan Chong Motor Holdings Berhad,40
2018-05-04,Tan Chong Motor Holdings Berhad,47
2018-05-05,Tan Chong Motor Holdings Berhad,2
2018-05-06,Tan Chong Motor Holdings Berhad,6
2018-05-07,Tan Chong Motor Holdings Berhad,33
2018-05-08,Tan Chong Motor Holdings Berhad,62
2018-05-09,Tan Chong Motor Holdings Berhad,0
2018-05-10,Tan Chong Motor Holdings Berhad,0
2018-05-11,Tan Chong Motor Holdings Berhad,2
2018-05-12,Tan Chong Motor Holdings Berhad,1
2018-05-13,Tan Chong Motor Holdings Berhad,0
2018-05-14,Tan Chong Motor Holdings Berhad,48
2018-05-15,Tan Chong Motor Holdings Berhad,102
2018-05-16,Tan Chong Motor Holdings Berhad,48
2018-05-17,Tan Chong Motor Holdings Berhad,54
2018-05-18,Tan Chong Motor Holdings Berhad,87
2018-05-19,Tan Chong Motor Holdings Berhad,3
2018-05-20,Tan Chong Motor Holdings Berhad,1
2018-05-21,Tan Chong Motor Holdings Berhad,74
2018-05-22,Tan Chong Motor Holdings Berhad,124
2018-05-23,Tan Chong Motor Holdings Berhad,112
2018-05-24,Tan Chong Motor Holdings Berhad,104
2018-05-25,Tan Chong Motor Holdings Berhad,180
2018-05-26,Tan Chong Motor Holdings Berhad,146
2018-05-27,Tan Chong Motor Holdings Berhad,10
2018-05-28,Tan Chong Motor Holdings Berhad,310
2018-05-29,Tan Chong Motor Holdings Berhad,0
2018-05-30,Tan Chong Motor Holdings Berhad,385
2018-05-31,Tan Chong Motor Holdings Berhad,639
2018-06-01,Tan Chong Motor Holdings Berhad,57
2018-06-02,Tan Chong Motor Holdings Berhad,4
2018-06-03,Tan Chong Motor Holdings Berhad,4
2018-06-04,Tan Chong Motor Holdings Berhad,34
2018-06-05,Tan Chong Motor Holdings Berhad,53
2018-06-06,Tan Chong Motor Holdings Berhad,81
2018-06-07,Tan Chong Motor Holdings Berhad,101
2018-06-08,Tan Chong Motor Holdings Berhad,141
2018-06-09,Tan Chong Motor Holdings Berhad,18
2018-06-10,Tan Chong Motor Holdings Berhad,7
2018-06-11,Tan Chong Motor Holdings Berhad,135
2018-06-12,Tan Chong Motor Holdings Berhad,230
2018-06-13,Tan Chong Motor Holdings Berhad,216
2018-06-14,Tan Chong Motor Holdings Berhad,103
2018-06-15,Tan Chong Motor Holdings Berhad,0
2018-06-16,Tan Chong Motor Holdings Berhad,0
2018-06-17,Tan Chong Motor Holdings Berhad,0
2018-06-18,Tan Chong Motor Holdings Berhad,29
2018-06-19,Tan Chong Motor Holdings Berhad,53
2018-06-20,Tan Chong Motor Holdings Berhad,77
2018-06-21,Tan Chong Motor Holdings Berhad,116
2018-06-22,Tan Chong Motor Holdings Berhad,129
2018-06-23,Tan Chong Motor Holdings Berhad,24
2018-06-24,Tan Chong Motor Holdings Berhad,10
2018-06-25,Tan Chong Motor Holdings Berhad,126
2018-06-26,Tan Chong Motor Holdings Berhad,179
2018-06-27,Tan Chong Motor Holdings Berhad,300
2018-06-28,Tan Chong Motor Holdings Berhad,501
2018-06-29,Tan Chong Motor Holdings Berhad,737
2018-06-30,Tan Chong Motor Holdings Berhad,398
2018-07-01,Tan Chong Motor Holdings Berhad,1
2018-07-02,Tan Chong Motor Holdings Berhad,29
2018-07-03,Tan Chong Motor Holdings Berhad,26
2018-07-04,Tan Chong Motor Holdings Berhad,67
2018-07-05,Tan Chong Motor Holdings Berhad,75
2018-07-06,Tan Chong Motor Holdings Berhad,71
2018-07-07,Tan Chong Motor Holdings Berhad,15
2018-07-08,Tan Chong Motor Holdings Berhad,4
2018-07-09,Tan Chong Motor Holdings Berhad,66
2018-07-10,Tan Chong Motor Holdings Berhad,81
2018-07-11,Tan Chong Motor Holdings Berhad,92
2018-07-12,Tan Chong Motor Holdings Berhad,124
2018-07-13,Tan Chong Motor Holdings Berhad,139
2018-07-14,Tan Chong Motor Holdings Berhad,16
2018-07-15,Tan Chong Motor Holdings Berhad,7
2018-07-16,Tan Chong Motor Holdings Berhad,115
2018-07-17,Tan Chong Motor Holdings Berhad,121
2018-07-18,Tan Chong Motor Holdings Berhad,164
