Price,Close,High,Low,Open,Volume
Ticker,1619.KL,1619.KL,1619.KL,1619.KL,1619.KL
Date,,,,,
2023-01-03,1.5450118780136108,1.5636264615755613,1.461246251984833,1.4891681273277588,2115400
2023-01-04,1.5450118780136108,1.5636264615755613,1.5170900026706848,1.5357045862326355,1369800
2023-01-05,1.535704493522644,1.5822410605697927,1.5170899110844498,1.5450117847417413,2154600
2023-01-06,1.5170899629592896,1.5450118375713318,1.498475379884595,1.5450118375713318,1105400
2023-01-09,1.5170899629592896,1.5357045460339844,1.5077826714219422,1.5077826714219422,1227600
2023-01-10,1.5170899629592896,1.5263972544966369,1.4891680883472476,1.5170899629592896,2007000
2023-01-11,1.5170899629592896,1.5450118375713318,1.5077826714219422,1.5263972544966369,2430600
2023-01-12,1.5077826976776123,1.5263972810764508,1.498475405978193,1.5170899893770315,1219600
2023-01-13,1.5450118780136108,1.5636264615755613,1.5077827108897095,1.5077827108897095,2815600
2023-01-16,1.554319143295288,1.5729338374915502,1.526397268428397,1.5450118516729912,1130000
2023-01-17,1.5822410583496094,1.5915483495556466,1.5543190737798347,1.563626364985872,2021100
2023-01-18,1.5450118780136108,1.5822411560891818,1.5357045862326355,1.5822411560891818,1043300
2023-01-19,1.554319143295288,1.5729338374915502,1.5450118516729912,1.5450118516729912,850200
2023-01-20,1.5450118780136108,1.5729338643082067,1.5450118780136108,1.5543191697945862,467500
2023-01-25,1.6008557081222534,1.6101629997199214,1.5636264307799135,1.5636264307799135,3540800
2023-01-26,1.619470238685608,1.6380848212759793,1.6008556560952365,1.6008556560952365,4111400
2023-01-27,1.6101629734039307,1.628777556295036,1.5822410990672726,1.6194702648494832,2175500
2023-01-30,1.6101629734039307,1.6473921391861412,1.5822410990672726,1.6194702648494832,2887000
2023-01-31,1.638084888458252,1.638084888458252,1.591548430073738,1.6101630134275435,1476300
2023-02-02,1.6846213340759277,1.6939287366339635,1.6287775844377208,1.6380848760440887,6243100
2023-02-03,1.693928837776184,1.7032361299382779,1.6660068503382282,1.675314142500322,3412100
2023-02-07,1.6660068035125732,1.6846213873135696,1.6380849278110787,1.6846213873135696,2535300
2023-02-08,1.6473921537399292,1.6753140283232613,1.6287775706843743,1.6566994452677064,2055000
2023-02-09,1.6473921537399292,1.6473921537399292,1.6101629876288197,1.6287775706843743,1630600
2023-02-10,1.638084888458252,1.6473921801351548,1.6194703051044463,1.6194703051044463,1121600
2023-02-13,1.6287775039672852,1.6380847951138224,1.5915483393811363,1.6287775039672852,2117500
2023-02-14,1.6287775039672852,1.6380847951138224,1.6101629216742106,1.6194702128207479,1421700
2023-02-15,1.619470238685608,1.6287775299807936,1.6008556560952365,1.6008556560952365,769500
2023-02-16,1.619470238685608,1.6287775299807936,1.6008556560952365,1.6008556560952365,714000
2023-02-17,1.5822410583496094,1.6194702231737583,1.563626364985872,1.6008556407616839,1058700
2023-02-20,1.6101629734039307,1.6101629734039307,1.5357045308878436,1.57293380762172,1031600
2023-02-21,1.5729337930679321,1.600855667146239,1.5636263907568315,1.600855667146239,626600
2023-02-22,1.3774805068969727,1.5170899937415752,1.368173215170777,1.5170899937415752,14387200
2023-02-23,1.3774805068969727,1.3960950903493639,1.368173215170777,1.368173215170777,2616500
2023-02-24,1.3402513265609741,1.3867877847255907,1.3216366323434594,1.3867877847255907,3943200
2023-02-27,1.3681732416152954,1.3867878254274755,1.3216366711331737,1.3402513658970252,2460000
2023-02-28,1.3216365575790405,1.377480415169185,1.3216365575790405,1.377480415169185,2008300
2023-03-01,1.3402513265609741,1.3495586181938974,1.312329340710536,1.3216366323434594,1378600
2023-03-02,1.2937146425247192,1.3495584983133477,1.2751000609123957,1.340251207507186,3704700
2023-03-03,1.3495585918426514,1.3495585918426514,1.3030220236350316,1.3030220236350316,1264700
2023-03-06,1.3681732416152954,1.3774805335213856,1.3309439630392639,1.3495586578031153,1470700
2023-03-07,1.4147095680236816,1.4147095680236816,1.3588658218419547,1.3681731128722425,1677300
2023-03-08,1.38678777217865,1.414709646824797,1.3588658975325028,1.3960950637273657,1206900
2023-03-09,1.38678777217865,1.4054023552760813,1.38678777217865,1.3960950637273657,968500
2023-03-10,1.3681732416152954,1.3960951173335656,1.3588659497092053,1.3774805335213856,870200
2023-03-13,1.3495585918426514,1.3681731747450327,1.321636606537413,1.3495585918426514,861500
2023-03-14,1.2937146425247192,1.3495584983133477,1.2937146425247192,1.3495584983133477,2299300
2023-03-15,1.3030219078063965,1.3309437796779289,1.2937146171825524,1.3030219078063965,1045400
2023-03-16,1.284407377243042,1.303021959225285,1.2657927952607988,1.303021959225285,1077600
2023-03-17,1.3309438228607178,1.3309438228607178,1.2844073682316106,1.2844073682316106,2279700
2023-03-20,1.2657928466796875,1.3216365948948952,1.2564855553104863,1.312329303525694,2514100
2023-03-21,1.284407377243042,1.2937146682341636,1.2657927952607988,1.284407377243042,553900
2023-03-22,1.3123292922973633,1.330943874876499,1.2937147097182278,1.2937147097182278,1692500
2023-03-23,1.2937146425247192,1.330943805749366,1.2751000609123957,1.303021933330881,1977400
2023-03-24,1.284407377243042,1.3123292502164066,1.2751000862519204,1.303021959225285,1535500
2023-03-27,1.2564855813980103,1.2937147476477782,1.2378709982731262,1.2937147476477782,1904100
2023-03-28,1.247178316116333,1.2564856078749,1.2378710243577662,1.2564856078749,1408500
2023-03-29,1.2937146425247192,1.303021933330881,1.2471781884939106,1.2564854793000724,1678800
2023-03-30,1.3030219078063965,1.3030219078063965,1.275100035934864,1.3030219078063965,864600
2023-03-31,1.284407377243042,1.303021959225285,1.2751000862519204,1.303021959225285,676500
2023-04-03,1.3588658571243286,1.4054023134840672,1.349558565852381,1.3960950222121193,4668800
2023-04-04,1.3309438228607178,1.3774803884414846,1.312329241009075,1.3774803884414846,3044200
2023-04-05,1.3309438228607178,1.3402512247381988,1.3216365319348964,1.3309438228607178,567200
2023-04-06,1.3402513265609741,1.368173201459744,1.3402513265609741,1.3495586181938974,1913900
2023-04-07,1.38678777217865,1.38678777217865,1.349558605983787,1.3588658975325028,2498500
2023-04-10,1.38678777217865,1.3960950637273657,1.3588658975325028,1.38678777217865,1107800
2023-04-11,1.442631483078003,1.4519387743790226,1.3774804439708659,1.3867877352718856,4661100
2023-04-12,1.4240169525146484,1.4519388274380727,1.414709660873507,1.4426315357969313,1258500
2023-04-13,1.4147095680236816,1.4240168590539695,1.4054022769933938,1.4240168590539695,648200
2023-04-14,1.3960951566696167,1.4240170331746071,1.3867878645012865,1.4240170331746071,1451200
2023-04-17,1.3960951566696167,1.414709741006277,1.3774805723329564,1.4054024488379468,971300
2023-04-18,1.38678777217865,1.3960950637273657,1.3681731890812185,1.3960950637273657,830000
2023-04-19,1.38678777217865,1.38678777217865,1.3588658975325028,1.3774804806299341,751100
2023-04-20,1.3681732416152954,1.3774805335213856,1.3588659497092053,1.3774805335213856,663100
2023-04-25,1.3681732416152954,1.3867878254274755,1.3588659497092053,1.3681732416152954,614200
2023-04-26,1.3588658571243286,1.377480439668224,1.349558565852381,1.377480439668224,984000
2023-04-27,1.3402513265609741,1.368173201459744,1.3309439239763827,1.3588659098268208,1122700
2023-04-28,1.3123292922973633,1.3495585684072986,1.3123292922973633,1.3495585684072986,1128100
2023-05-02,1.3402513265609741,1.3495586181938974,1.3216366323434594,1.3216366323434594,471100
2023-05-03,1.3774805068969727,1.3774805068969727,1.32163664558813,1.3402513399921905,606000
2023-05-05,1.3216365575790405,1.3681731240627713,1.3123292664726267,1.3681731240627713,1158600
2023-05-08,1.3402513265609741,1.3495586181938974,1.3309439239763827,1.3402513265609741,506800
2023-05-09,1.3309438228607178,1.3588658065898416,1.3030219500832536,1.3588658065898416,1989700
2023-05-10,1.3123292922973633,1.330943874876499,1.3123292922973633,1.330943874876499,331100
2023-05-11,1.2937146425247192,1.3216365149432043,1.2751000609123957,1.3123292241370426,1903300
2023-05-12,1.2937146425247192,1.2937146425247192,1.2657927701062341,1.2844073517185575,1113100
2023-05-15,1.284407377243042,1.2937146682341636,1.2657927952607988,1.284407377243042,349600
2023-05-16,1.2937146425247192,1.2937146425247192,1.2657927701062341,1.2751000609123957,1812700
2023-05-17,1.2657928466796875,1.28440742941809,1.2657928466796875,1.2751001380488889,1480400
2023-05-18,1.2657928466796875,1.2751001380488889,1.2564855553104863,1.2751001380488889,759400
2023-05-19,1.2564855813980103,1.2657928729604522,1.2564855813980103,1.2657928729604522,1179300
2023-05-22,1.2564855813980103,1.2657928729604522,1.2564855813980103,1.2657928729604522,979700
2023-05-23,1.2378710508346558,1.256485634749938,1.2285637588770146,1.256485634749938,817100
2023-05-24,1.2378710508346558,1.256485634749938,1.2285637588770146,1.2378710508346558,469600
2023-05-25,1.2378710508346558,1.256485634749938,1.2378710508346558,1.247178342792297,601100
2023-05-26,1.2564855813980103,1.2657928729604522,1.247178289835568,1.247178289835568,528800
2023-05-29,1.2942745685577393,1.3226163203037946,1.2942745685577393,1.3131690697217762,1431700
2023-05-30,1.2753801345825195,1.3037218878216583,1.2659328835028067,1.2942746367419453,1501600
2023-05-31,1.2470383644104004,1.284827368216132,1.2470383644104004,1.275380117264699,1791500
2023-06-01,1.2470383644104004,1.265932866313266,1.2470383644104004,1.2564856153618333,1615400
2023-06-02,1.2470383644104004,1.2564856153618333,1.2470383644104004,1.2470383644104004,1234900
2023-06-06,1.2659327983856201,1.2659327983856201,1.2564855479411094,1.2564855479411094,549800
2023-06-07,1.2470383644104004,1.265932866313266,1.2470383644104004,1.2564856153618333,581000
2023-06-08,1.237591028213501,1.2564856431544171,1.237591028213501,1.2470383919940178,240300
2023-06-09,1.2848273515701294,1.303721853228201,1.2470383482539857,1.2470383482539857,1162500
2023-06-12,1.3037217855453491,1.3226162862225108,1.2848272848681872,1.2848272848681872,690400
2023-06-13,1.313169002532959,1.313169002532959,1.2942745023356668,1.313169002532959,616700
2023-06-14,1.3226162195205688,1.3226162195205688,1.3037217197962911,1.3037217197962911,655700
2023-06-15,1.3226162195205688,1.3226162195205688,1.3037217197962911,1.3037217197962911,356800
2023-06-16,1.313169002532959,1.3415107528288972,1.3037217524343128,1.3037217524343128,995200
2023-06-19,1.3226162195205688,1.3320634693827078,1.3037217197962911,1.3131689696584299,201900
2023-06-20,1.3037217855453491,1.31316903588393,1.2942745352067682,1.31316903588393,327500
2023-06-21,1.313169002532959,1.313169002532959,1.2848272522370205,1.2942745023356668,257900
2023-06-22,1.3037217855453491,1.31316903588393,1.2848272848681872,1.3037217855453491,246800
2023-06-23,1.2564855813980103,1.2942745841822745,1.2564855813980103,1.2942745841822745,654500
2023-06-26,1.2564855813980103,1.2659328320940764,1.2470383307019444,1.2564855813980103,343600
2023-06-27,1.2659327983856201,1.2848272992746412,1.2564855479411094,1.2564855479411094,572100
2023-06-28,1.2659327983856201,1.2848272992746412,1.2564855479411094,1.2753800488301308,775600
2023-06-30,1.2659327983856201,1.2753800488301308,1.2564855479411094,1.2753800488301308,89300
2023-07-03,1.2942745685577393,1.2942745685577393,1.265932816811684,1.265932816811684,353400
2023-07-04,1.2848273515701294,1.313169104057237,1.2753801007410934,1.2848273515701294,904600
2023-07-05,1.2848273515701294,1.303721853228201,1.2848273515701294,1.2848273515701294,806200
2023-07-06,1.313169002532959,1.3320635027302512,1.2848272522370205,1.2942745023356668,1473300
2023-07-07,1.3320635557174683,1.3415108061919099,1.3037218042941434,1.3037218042941434,727700
2023-07-10,1.313169002532959,1.3415107528288972,1.313169002532959,1.3415107528288972,392200
2023-07-11,1.2942745685577393,1.3226163203037946,1.2942745685577393,1.3131690697217762,667700
2023-07-12,1.2942745685577393,1.3131690697217762,1.2942745685577393,1.3037218191397577,955300
2023-07-13,1.2848273515701294,1.303721853228201,1.2753801007410934,1.2942746023991654,1848000
2023-07-14,1.2942745685577393,1.3226163203037946,1.2848273179757208,1.2942745685577393,1444200
2023-07-17,1.313169002532959,1.3320635027302512,1.2942745023356668,1.2942745023356668,1604400
2023-07-18,1.360405445098877,1.3698526957492765,1.303721828576368,1.3226163298771674,4229100
2023-07-20,1.3792998790740967,1.4265361300204262,1.3698526288848307,1.3887471292633626,6014300
2023-07-21,1.3698526620864868,1.3887471629229722,1.3604054116682442,1.3698526620864868,1585900
2023-07-24,1.3792998790740967,1.3887471292633626,1.3604053786955648,1.3698526288848307,1573300
2023-07-25,1.398194432258606,1.4076416828046687,1.360405430074355,1.3792999311664804,2917900
2023-07-26,1.3792998790740967,1.4076416296418945,1.3698526288848307,1.4076416296418945,940400
2023-07-27,1.388747215270996,1.41708896759405,1.3698527137222933,1.3792999644966448,2359600
2023-07-28,1.3698526620864868,1.3887471629229722,1.3604054116682442,1.3698526620864868,1997800
2023-07-31,1.398194432258606,1.398194432258606,1.3698526806204179,1.3698526806204179,1008000
2023-08-01,1.4076416492462158,1.4265361498878928,1.388747148604539,1.3981943989253773,1441400
2023-08-02,1.398194432258606,1.398194432258606,1.3792999311664804,1.398194432258606,556700
2023-08-03,1.388747215270996,1.3981944660453474,1.3792999644966448,1.3792999644966448,275700
2023-08-04,1.3698526620864868,1.3981944133412147,1.3698526620864868,1.3887471629229722,1379000
2023-08-07,1.3698526620864868,1.3792999125047296,1.3604054116682442,1.3698526620864868,1327100
2023-08-08,1.388747215270996,1.3981944660453474,1.360405462947942,1.360405462947942,2111300
2023-08-09,1.398194432258606,1.4076416828046687,1.3792999311664804,1.398194432258606,742100
2023-08-10,1.4076416492462158,1.4265361498878928,1.388747148604539,1.3981943989253773,3077000
2023-08-11,1.435983419418335,1.4454306698655524,1.407641668076683,1.407641668076683,1711400
2023-08-14,1.464325189590454,1.4737724401591583,1.435983437884342,1.4454306884530461,2362200
2023-08-15,1.426536202430725,1.4737724557747447,1.426536202430725,1.4643252051059408,1750200
2023-08-16,1.4548779726028442,1.4548779726028442,1.4265362202425556,1.4265362202425556,546000
2023-08-17,1.4076416492462158,1.454877900850408,1.4076416492462158,1.454877900850408,1311100
2023-08-18,1.4170889854431152,1.4170889854431152,1.3887472327630803,1.4170889854431152,945600
2023-08-21,1.4170889854431152,1.4170889854431152,1.3981944836564253,1.4170889854431152,498900
2023-08-22,1.426536202430725,1.426536202430725,1.3981944504243133,1.3981944504243133,1147000
2023-08-23,1.398194432258606,1.4265361838967943,1.398194432258606,1.4265361838967943,628900
